IPDR_ID,Timestamp,Device_ID,Source_IP,Dest_IP,Dest_Port,Protocol,Bytes_Sent,Bytes_Received,Domain_Name,Session_Duration_Sec,ASN,VPN_Flag,Tor_Flag,Location_Context
IPDR_00002883,2023-09-15 03:32:55,DEV_009077,81.58.183.107,112.48.60.85,22,TCP,7643,16508,amazon.com,177.28,16509,0,0,SEA
IPDR_00002884,2023-09-15 05:43:53,DEV_000006,244.119.234.244,157.151.33.191,3306,TCP,177,10466,dark.xyz,486.26,0,0,0,CHI
IPDR_00002885,2023-09-15 06:07:32,DEV_001704,80.213.251.44,156.8.24.188,80,TCP,171,22442,api.service.io,187.87,0,0,0,LA
IPDR_00002886,2023-09-15 08:39:33,DEV_000966,246.163.97.161,246.155.237.178,53,TCP,239241,34823,tor.exit.node,273.91,16509,0,0,SEA
IPDR_00002887,2023-09-15 11:52:31,DEV_001567,188.24.22.183,253.7.184.161,80,UDP,4116,1434,tor.exit.node,586.59,32934,0,0,BOS
IPDR_00002888,2023-09-15 12:11:08,DEV_000178,17.240.180.109,232.49.200.48,3306,ICMP,853,2330,amazon.com,80.35,8075,0,0,CHI
IPDR_00002889,2023-03-13 12:07:03,DEV_000117,21.116.177.109,45.35.4.67,22,TCP,3584878,100,api.service.io,242.63,16509,0,0,HOU
IPDR_00002890,2023-09-15 16:16:51,DEV_001964,61.156.208.105,108.233.155.75,22,TCP,9368,4907,tor.exit.node,116.41,15169,0,0,SEA
IPDR_00002891,2023-09-15 17:00:02,DEV_000151,132.43.237.141,169.216.25.210,8080,TCP,28937,166,api.service.io,228.44,32934,0,0,LA
IPDR_00002892,2023-09-15 18:08:30,DEV_001658,74.133.188.130,91.160.193.104,443,UDP,510,471,bank.com,328.2,16509,0,0,NYC
IPDR_00002893,2023-09-15 18:37:44,DEV_001360,146.42.113.199,174.112.126.219,5432,TCP,1813,381,tor.exit.node,84.41,0,0,0,SEA
IPDR_00002894,2023-09-15 19:05:35,DEV_000170,83.52.56.207,173.75.61.162,53,ICMP,3817,19489,api.service.io,745.22,8075,0,0,SEA
IPDR_00002895,2023-09-15 21:28:48,DEV_000586,218.199.105.207,44.115.32.128,443,UDP,1514,8905,dark.xyz,360.58,32934,0,0,MIA
IPDR_00002896,2023-09-16 04:15:31,DEV_000378,155.211.77.60,150.169.48.183,80,TCP,32732,811,amazon.com,411.09,32934,0,0,LA
IPDR_00002897,2023-09-16 04:53:23,DEV_001469,61.235.228.31,149.146.29.179,53,ICMP,7218,5659,dark.xyz,50.02,8075,0,0,CHI
IPDR_00002898,2023-09-16 05:32:33,DEV_001566,49.142.9.30,96.94.245.55,3306,UDP,1570,54996,google.com,184.58,0,0,0,MIA
IPDR_00002899,2023-09-16 06:08:40,DEV_001516,136.169.52.164,41.244.59.52,3306,ICMP,659,217,tor.exit.node,14.06,15169,0,0,HOU
IPDR_00002900,2023-09-16 07:57:53,DEV_001552,158.209.165.28,71.126.179.176,5432,UDP,585,690,tor.exit.node,21.22,8075,0,0,NYC
IPDR_00002901,2023-09-16 09:34:09,DEV_000712,1.173.49.94,178.216.221.232,5432,ICMP,438,88054,bank.com,148.1,0,0,0,BOS
IPDR_00002902,2023-09-16 10:53:21,DEV_000774,15.19.96.236,94.170.207.79,443,ICMP,669,1045,bank.com,503.39,8075,0,0,HOU
IPDR_00002903,2023-09-16 11:29:20,DEV_001416,72.227.194.212,186.160.73.227,443,ICMP,2610,794,amazon.com,157.0,0,0,0,BOS
IPDR_00002904,2023-09-16 11:33:00,DEV_000627,44.54.32.217,83.74.237.83,5432,UDP,98457,513,amazon.com,188.31,0,0,0,SEA
IPDR_00002905,2023-09-16 12:23:45,DEV_001215,212.199.251.170,86.92.55.193,80,UDP,1261,774,bank.com,687.57,16509,0,0,HOU
IPDR_00002906,2023-09-16 13:37:39,DEV_001376,229.67.222.198,119.189.121.151,3306,TCP,8717,3076,bank.com,436.24,32934,0,0,CHI
IPDR_00002907,2023-09-16 14:55:32,DEV_000845,89.211.26.42,73.38.150.1,22,UDP,12230,4680,amazon.com,297.48,0,0,0,SEA
IPDR_00002908,2023-09-16 18:55:32,DEV_001605,163.32.7.231,187.64.49.76,5432,UDP,375953,287,amazon.com,74.76,15169,0,0,MIA
IPDR_00002909,2023-09-16 19:07:45,DEV_000380,102.136.49.45,41.208.170.177,8080,ICMP,12623,812,dark.xyz,90.45,0,0,0,MIA
IPDR_00002910,2023-09-16 20:10:05,DEV_001038,5.89.88.42,74.13.210.2,22,TCP,102,10761,api.service.io,54.88,8075,0,0,BOS
IPDR_00002911,2023-09-16 23:41:03,DEV_001771,180.230.35.14,34.37.224.115,8080,ICMP,3151,2575,amazon.com,55.77,15169,0,0,NYC
IPDR_00002912,2023-09-17 02:24:41,DEV_000580,17.211.34.195,147.97.84.87,22,UDP,2801,996,amazon.com,449.56,15169,0,0,MIA
IPDR_00002913,2023-09-17 03:37:20,DEV_001909,224.148.54.203,59.100.20.137,22,ICMP,347,22711,bank.com,34.81,8075,0,0,HOU
IPDR_00002914,2023-09-17 08:21:29,DEV_000209,181.140.76.195,172.161.80.70,5432,ICMP,43,49383,amazon.com,457.32,16509,0,0,HOU
IPDR_00002915,2023-09-17 08:36:43,DEV_001394,224.30.211.24,58.237.192.2,80,UDP,428,24822,dark.xyz,706.21,16509,0,0,BOS
IPDR_00002916,2023-09-17 21:38:53,DEV_000983,15.134.81.38,97.214.252.101,53,UDP,2645,523,api.service.io,265.64,0,0,0,LA
IPDR_00002917,2023-09-18 06:10:23,DEV_001480,225.223.0.118,116.192.164.12,5432,TCP,791,6272,dark.xyz,244.8,0,0,0,MIA
IPDR_00002918,2023-09-18 07:57:16,DEV_001465,103.158.3.253,71.97.175.182,3306,TCP,506519,1115,dark.xyz,268.14,32934,1,1,HOU
IPDR_00002919,2023-09-18 11:40:41,DEV_001996,118.178.110.234,249.154.88.54,443,TCP,1243,16980,cdn.net,12.63,32934,0,0,LA
IPDR_00002920,2023-09-18 14:21:50,DEV_009975,68.232.195.76,207.122.79.28,8080,ICMP,99,407,amazon.com,757.98,15169,0,0,CHI
IPDR_00002921,2023-09-18 18:43:10,DEV_001165,201.87.245.8,181.158.55.245,22,TCP,1488,9978,tor.exit.node,452.0,0,0,0,BOS
IPDR_00002922,2023-09-18 19:42:32,DEV_001886,66.32.107.221,3.216.74.103,3306,UDP,91,19059,api.service.io,78.41,15169,0,0,LA
IPDR_00002923,2023-09-18 20:37:53,DEV_001958,154.151.186.194,245.233.92.117,80,TCP,449,294,api.service.io,0.43,32934,0,0,SEA
IPDR_00002924,2023-09-19 01:31:25,DEV_000839,157.31.228.74,190.187.61.38,3306,UDP,4495,143,api.service.io,332.62,15169,0,0,NYC
IPDR_00002925,2023-09-19 09:57:25,DEV_001435,214.36.242.87,65.174.57.209,443,ICMP,216,525,dark.xyz,49.46,15169,0,0,HOU
IPDR_00002926,2023-09-19 10:10:04,DEV_009967,42.37.45.214,137.130.14.10,53,ICMP,222,28828,dark.xyz,431.01,15169,0,0,CHI
IPDR_00002927,2023-09-19 11:01:23,DEV_001285,211.3.156.157,5.122.12.38,3306,TCP,737440,296,dark.xyz,698.26,0,0,0,LA
IPDR_00002928,2023-09-19 11:13:37,DEV_000768,52.93.152.188,195.157.228.213,443,UDP,51,11257,cdn.net,133.04,15169,0,0,BOS
IPDR_00002929,2023-09-19 15:28:39,DEV_001989,27.220.110.220,39.172.57.197,8080,UDP,20044,108148,dark.xyz,709.58,15169,0,0,MIA
IPDR_00002930,2023-09-19 16:41:07,DEV_001605,229.229.152.204,47.138.233.44,5432,ICMP,13584,195,dark.xyz,21.07,16509,0,0,HOU
IPDR_00002931,2023-09-19 17:02:51,DEV_001751,230.198.84.239,103.12.200.11,53,TCP,279,3251,amazon.com,122.35,16509,0,0,MIA
IPDR_00002932,2023-09-19 18:00:56,DEV_001129,55.120.76.61,22.155.153.31,443,ICMP,3112,123,bank.com,1026.33,15169,0,0,CHI
IPDR_00002933,2023-09-19 22:09:38,DEV_001814,110.244.240.249,182.31.86.63,8080,UDP,706,270,google.com,114.06,16509,0,0,HOU
IPDR_00002934,2023-09-20 03:21:33,DEV_001109,185.236.149.236,40.235.136.87,443,ICMP,53901,7906,dark.xyz,139.87,8075,0,0,LA
IPDR_00002935,2023-09-20 03:48:22,DEV_001772,244.111.214.171,46.68.96.37,8080,UDP,96,5263,api.service.io,355.18,8075,0,0,MIA
IPDR_00002936,2023-09-20 03:54:05,DEV_001455,247.143.228.227,147.157.79.118,3306,ICMP,5529,4556,api.service.io,52.44,32934,0,0,MIA
IPDR_00002937,2023-09-20 04:55:00,DEV_001077,241.44.214.19,53.221.126.147,8080,UDP,214,3013,bank.com,97.92,15169,0,0,BOS
IPDR_00002938,2023-09-20 06:24:56,DEV_001181,36.230.171.156,127.96.65.40,8080,ICMP,1614,33833,api.service.io,251.63,16509,0,0,NYC
IPDR_00002939,2023-09-20 06:31:37,DEV_001813,122.236.126.211,163.3.122.203,22,TCP,114,25414,api.service.io,252.72,16509,0,0,NYC
IPDR_00002940,2023-09-20 07:08:00,DEV_001920,247.1.89.35,249.177.120.234,3306,ICMP,2304,768,amazon.com,355.21,15169,0,0,SEA
IPDR_00002941,2023-09-20 08:15:22,DEV_001838,110.223.103.123,146.198.114.181,8080,ICMP,4080,328,api.service.io,61.5,8075,0,0,LA
IPDR_00002942,2023-09-20 11:35:47,DEV_000155,54.123.29.28,43.230.12.184,5432,TCP,28,2944,google.com,241.0,32934,0,0,SEA
IPDR_00002943,2023-09-20 16:22:28,DEV_000253,21.232.34.146,144.250.7.249,80,UDP,19252,2115,api.service.io,840.24,15169,0,0,LA
IPDR_00002944,2023-09-20 17:11:27,DEV_000241,81.93.152.69,170.254.171.74,80,UDP,10655,29056,dark.xyz,30.69,0,0,0,CHI
IPDR_00002945,2023-09-20 20:22:36,DEV_001296,114.210.119.182,57.159.175.168,22,TCP,5665,1848,google.com,323.44,15169,0,0,SEA
IPDR_00002946,2023-09-20 23:47:49,DEV_000894,216.17.5.180,80.160.163.187,53,ICMP,2608,76852,tor.exit.node,522.23,16509,0,0,BOS
IPDR_00002947,2023-09-21 02:33:54,DEV_000419,225.222.245.137,90.202.201.163,3306,ICMP,10264,1652,google.com,328.85,0,0,0,NYC
IPDR_00002948,2023-09-21 04:24:03,DEV_000801,144.137.3.143,77.248.48.93,53,UDP,118504,95,tor.exit.node,252.74,16509,0,0,BOS
IPDR_00002949,2023-09-21 08:18:18,DEV_001740,208.100.126.220,183.84.179.77,8080,UDP,459,9880,google.com,160.07,15169,0,0,MIA
IPDR_00002950,2023-09-21 08:25:33,DEV_001822,68.4.220.202,51.152.109.150,443,UDP,1233,1831,api.service.io,559.29,0,0,0,BOS
IPDR_00002951,2023-09-21 08:31:54,DEV_000651,240.102.94.21,101.22.190.151,53,ICMP,17251,1085,bank.com,141.43,15169,0,0,CHI
IPDR_00002952,2023-09-21 08:52:06,DEV_000330,97.110.102.184,248.229.38.233,5432,TCP,4415,459,bank.com,303.88,32934,0,0,MIA
IPDR_00002953,2023-09-21 09:02:45,DEV_001713,1.56.146.57,66.83.243.72,80,TCP,77983,11144,tor.exit.node,330.34,15169,0,0,HOU
IPDR_00002954,2023-09-21 17:38:29,DEV_000661,107.245.176.176,5.97.84.200,8080,ICMP,12564,421,google.com,343.2,8075,0,0,SEA
IPDR_00002955,2023-09-21 17:53:45,DEV_000602,249.143.241.0,101.147.50.40,22,UDP,5436,24681,dark.xyz,723.39,32934,0,0,SEA
IPDR_00002956,2023-09-21 23:59:28,DEV_001413,113.159.168.131,185.150.215.36,443,UDP,3707,185,cdn.net,230.17,0,0,0,NYC
IPDR_00002957,2023-09-22 01:08:22,DEV_001952,83.185.197.178,243.33.200.85,443,UDP,1105,7872,api.service.io,104.12,0,0,0,SEA
IPDR_00002958,2023-09-22 03:32:33,DEV_000920,192.156.64.185,91.50.31.113,443,ICMP,1307,1250,amazon.com,169.06,32934,0,0,LA
IPDR_00002959,2023-09-22 09:33:22,DEV_000656,142.14.110.63,163.55.95.125,80,ICMP,8716,1515,api.service.io,978.35,0,0,0,LA
IPDR_00002960,2023-09-22 16:29:14,DEV_001829,63.116.209.188,239.221.80.60,5432,UDP,26364,9,amazon.com,538.16,16509,0,0,NYC
IPDR_00002961,2023-09-22 16:56:26,DEV_001570,186.54.118.81,8.252.121.153,5432,TCP,35761,647,api.service.io,215.32,16509,1,1,MIA
IPDR_00002962,2023-09-22 18:33:28,DEV_000896,45.83.103.18,22.155.180.1,80,ICMP,456,359,amazon.com,758.07,8075,0,0,SEA
IPDR_00002963,2023-09-22 20:21:59,DEV_000077,64.62.173.243,1.226.167.19,443,ICMP,463,4320,dark.xyz,116.85,16509,0,0,BOS
IPDR_00002964,2023-09-22 22:28:01,DEV_001075,130.148.234.173,85.164.177.132,5432,UDP,142663,1309,dark.xyz,698.46,15169,0,0,SEA
IPDR_00002965,2023-09-22 23:10:20,DEV_001571,56.217.228.164,4.0.115.139,80,ICMP,287,19158,tor.exit.node,258.43,8075,0,0,HOU
IPDR_00002966,2023-09-22 23:15:49,DEV_000218,98.230.152.4,104.206.24.184,5432,ICMP,1389,7721,bank.com,496.59,32934,0,0,NYC
IPDR_00002967,2023-09-23 05:16:17,DEV_001285,190.79.141.226,189.50.109.154,8080,UDP,2099,21866,dark.xyz,86.71,16509,0,0,NYC
IPDR_00002968,2023-09-23 06:16:45,DEV_001268,108.103.139.208,22.250.38.3,22,ICMP,119,32831,dark.xyz,388.98,8075,0,0,MIA
IPDR_00002969,2023-09-23 06:41:31,DEV_001888,230.13.9.190,89.7.68.71,8080,UDP,1639,3939,tor.exit.node,248.21,16509,0,0,CHI
IPDR_00002970,2023-09-23 07:57:55,DEV_000152,27.114.10.23,176.200.113.63,3306,UDP,878,12507,dark.xyz,45.19,8075,0,0,NYC
IPDR_00002971,2023-09-23 16:31:59,DEV_000911,136.187.214.35,172.62.6.19,22,UDP,403396,1040,cdn.net,90.02,8075,0,0,MIA
IPDR_00002972,2023-09-23 17:00:56,DEV_000360,139.26.133.231,159.142.160.34,3306,ICMP,537,750,api.service.io,88.29,8075,0,0,MIA
IPDR_00002973,2023-09-23 18:44:24,DEV_001263,193.26.186.196,127.175.8.198,8080,UDP,1627,42050,amazon.com,1664.83,16509,0,0,LA
IPDR_00002974,2023-09-23 18:56:55,DEV_000142,48.226.53.22,46.11.16.146,53,UDP,2565,11,tor.exit.node,8.09,15169,0,0,BOS
IPDR_00002975,2023-09-23 20:09:07,DEV_001111,213.39.164.62,131.231.12.155,22,UDP,72434,871,google.com,9.45,8075,0,0,MIA
IPDR_00002976,2023-09-23 20:40:15,DEV_000553,10.38.203.32,93.165.104.221,53,TCP,224903,581,google.com,694.02,8075,0,0,CHI
IPDR_00002977,2023-09-23 21:26:09,DEV_001208,249.224.131.47,183.216.100.126,80,UDP,357,7032,tor.exit.node,46.86,16509,0,0,BOS
IPDR_00002978,2023-09-23 23:04:46,DEV_001060,13.229.247.15,87.221.18.178,22,TCP,38118,3394,dark.xyz,289.81,0,0,0,CHI
IPDR_00002979,2023-09-24 01:28:31,DEV_000648,174.105.201.167,50.15.248.75,8080,ICMP,1480,5496,bank.com,603.77,15169,0,0,SEA
IPDR_00002980,2023-09-24 01:46:34,DEV_000807,42.185.134.40,180.178.220.206,80,TCP,21316,4793,google.com,87.21,32934,0,0,CHI
IPDR_00002981,2023-09-24 06:13:28,DEV_000667,226.217.114.13,151.89.219.157,443,ICMP,10845,6802,api.service.io,139.94,8075,0,0,MIA
IPDR_00002982,2023-09-24 09:15:31,DEV_000811,18.29.110.27,232.203.122.118,80,TCP,989,1755,google.com,243.17,15169,0,0,LA
IPDR_00002983,2023-09-24 10:38:14,DEV_001633,103.71.226.142,181.157.15.9,53,ICMP,1716,64524,tor.exit.node,88.82,16509,0,0,CHI
IPDR_00002984,2023-09-24 17:36:05,DEV_000714,2.29.220.251,70.100.69.111,443,ICMP,40159,6642,tor.exit.node,696.13,15169,0,0,CHI
IPDR_00002985,2023-09-24 17:57:24,DEV_001043,41.148.65.59,103.80.241.252,443,ICMP,2856,1640,dark.xyz,19.12,0,0,0,LA
IPDR_00002986,2023-01-01 11:40:56,DEV_000863,29.84.198.22,250.26.193.206,8080,ICMP,138974,38257,google.com,61.09,8075,0,0,BOS
IPDR_00002987,2023-09-25 00:45:46,DEV_000978,112.36.61.117,61.95.219.60,5432,UDP,82,4393,google.com,77.07,0,0,0,CHI
IPDR_00002988,2023-09-25 01:27:04,DEV_000108,116.241.231.38,168.205.176.163,22,TCP,43041,13690,dark.xyz,151.02,16509,0,0,BOS
IPDR_00002989,2023-09-25 06:20:13,DEV_000616,202.244.116.21,203.174.119.237,8080,TCP,5919,198319,cdn.net,218.33,16509,0,0,HOU
IPDR_00002990,2023-09-25 09:59:59,DEV_000577,109.171.235.193,222.254.64.108,3306,TCP,2007,55,api.service.io,444.69,15169,0,0,BOS
IPDR_00002991,2023-09-25 13:31:25,DEV_000452,148.178.221.157,71.184.13.46,8080,TCP,4440,5613,tor.exit.node,343.08,0,0,0,HOU
IPDR_00002992,2023-09-25 23:14:04,DEV_000630,251.231.128.113,240.235.46.210,80,TCP,6381,31719,api.service.io,327.11,8075,0,0,CHI
IPDR_00002993,2023-09-25 23:20:01,DEV_000655,35.18.239.18,238.59.163.134,3306,ICMP,140,1806,bank.com,491.16,32934,0,0,BOS
IPDR_00002994,2023-09-26 00:45:15,DEV_000087,222.3.136.119,157.37.193.81,443,TCP,5104,162,api.service.io,1320.44,32934,0,0,NYC
IPDR_00002995,2023-09-26 02:17:12,DEV_000832,246.132.104.181,220.110.157.126,22,TCP,8300,384,api.service.io,520.04,32934,0,0,HOU
IPDR_00002996,2023-09-26 02:44:04,DEV_001958,66.30.30.92,146.66.161.157,3306,ICMP,1530,59202,dark.xyz,50.58,15169,0,0,CHI
IPDR_00002997,2023-09-26 05:51:03,DEV_001028,65.153.198.222,214.119.32.155,5432,UDP,35219,27068,tor.exit.node,760.35,15169,0,0,BOS
IPDR_00002998,2023-09-26 05:52:50,DEV_001112,173.205.40.215,20.217.74.167,53,TCP,6576,6627,bank.com,328.13,32934,0,0,MIA
IPDR_00002999,2023-09-26 07:55:08,DEV_000586,252.2.60.147,190.136.109.162,5432,UDP,788,1351,google.com,289.62,32934,0,0,HOU
IPDR_00003000,2023-09-26 08:32:32,DEV_000551,12.18.5.246,221.200.195.4,8080,TCP,363,16027,dark.xyz,106.16,16509,0,0,LA
IPDR_00003001,2023-09-26 11:02:43,DEV_001427,98.150.87.36,68.206.221.132,22,TCP,847,10193,bank.com,141.62,32934,0,0,MIA
IPDR_00003002,2023-09-26 14:45:07,DEV_001574,232.52.152.241,240.6.1.33,5432,TCP,600,147716,cdn.net,14.31,32934,0,0,CHI
IPDR_00003003,2023-09-26 16:03:42,DEV_001005,77.96.0.224,33.158.218.127,8080,TCP,8416,87,google.com,18.52,8075,0,0,CHI
IPDR_00003004,2023-08-14 00:38:39,DEV_001276,6.3.251.72,32.31.128.80,22,ICMP,44204,753,amazon.com,522.69,16509,0,0,MIA
IPDR_00003005,2023-09-26 19:44:47,DEV_000390,61.100.146.112,116.67.163.192,5432,ICMP,1460,2010,google.com,176.92,16509,0,0,MIA
IPDR_00003006,2023-09-26 19:54:27,DEV_001463,189.95.62.208,161.204.44.8,5432,TCP,10377,3170,api.service.io,125.48,32934,0,0,MIA
IPDR_00003007,2023-09-26 20:50:05,DEV_001078,118.133.94.122,20.95.246.95,8080,TCP,9725,1493,dark.xyz,245.85,32934,0,0,BOS
IPDR_00003008,2023-09-26 22:22:47,DEV_000156,197.29.160.53,52.97.52.92,5432,TCP,2232,66189,google.com,68.77,8075,0,0,SEA
IPDR_00003009,2023-09-26 23:31:01,DEV_000069,242.68.240.245,25.55.210.28,443,TCP,176,14279,google.com,34.95,16509,0,0,CHI
IPDR_00003010,2023-09-27 00:45:12,DEV_000421,89.153.10.131,120.214.135.121,8080,ICMP,4038,245,dark.xyz,278.52,15169,0,0,BOS
IPDR_00003011,2023-09-27 00:53:08,DEV_000062,29.14.33.207,43.10.51.118,53,ICMP,1682,365,amazon.com,70.67,8075,0,0,HOU
IPDR_00003012,2023-09-27 06:00:57,DEV_001369,70.73.120.167,73.32.254.214,53,ICMP,4239,1749,cdn.net,443.85,32934,0,0,MIA
IPDR_00003013,2023-09-27 16:35:38,DEV_000086,72.172.173.243,50.3.38.163,80,TCP,238962,833,google.com,769.18,16509,0,0,NYC
IPDR_00003014,2023-09-27 17:29:45,DEV_000542,156.170.173.101,147.64.219.39,5432,TCP,446,3779,tor.exit.node,50.59,32934,0,0,NYC
IPDR_00003015,2023-09-27 17:48:54,DEV_001388,127.180.136.105,36.148.127.34,443,TCP,1043,2190,api.service.io,131.99,32934,0,0,LA
IPDR_00003016,2023-09-27 23:23:55,DEV_001329,99.69.252.28,17.86.152.67,3306,ICMP,760,45198,cdn.net,138.84,32934,0,0,BOS
IPDR_00003017,2023-09-28 00:08:06,DEV_000130,51.138.5.180,50.83.94.156,53,ICMP,11289,2327,api.service.io,322.91,15169,0,0,CHI
IPDR_00003018,2023-09-28 09:03:46,DEV_000543,220.169.154.199,188.87.36.33,80,UDP,1171,153,dark.xyz,140.78,32934,0,0,SEA
IPDR_00003019,2023-09-28 09:32:42,DEV_000391,112.253.10.109,218.40.191.173,443,TCP,2688,2186,amazon.com,4.47,0,0,0,MIA
IPDR_00003020,2023-09-28 14:11:27,DEV_000990,24.64.136.248,131.59.116.195,22,TCP,2083,254,dark.xyz,751.58,15169,0,0,CHI
IPDR_00003021,2023-09-28 14:17:52,DEV_001097,102.189.75.74,177.41.5.146,5432,UDP,23365,5261,api.service.io,624.26,8075,0,0,NYC
IPDR_00003022,2023-09-28 14:56:46,DEV_001975,149.217.218.192,170.217.173.166,22,TCP,4118,69,cdn.net,23.02,0,0,0,CHI
IPDR_00003023,2023-09-28 16:11:03,DEV_001975,60.179.226.66,19.100.32.175,80,TCP,15144,9799,bank.com,32.39,32934,0,0,HOU
IPDR_00003024,2023-09-29 00:21:11,DEV_001125,169.219.27.170,152.73.126.110,5432,TCP,34962,602,google.com,165.41,16509,0,0,LA
IPDR_00003025,2023-09-29 07:15:21,DEV_000525,76.161.23.6,41.123.111.132,8080,TCP,12423,144,tor.exit.node,403.14,0,0,0,SEA
IPDR_00003026,2023-09-29 11:56:22,DEV_001525,68.2.42.202,97.169.179.229,3306,UDP,14540,1232,bank.com,451.26,0,0,0,MIA
IPDR_00003027,2023-09-29 19:14:57,DEV_000920,106.74.156.196,192.138.17.2,22,TCP,930,1563,google.com,662.46,15169,0,0,CHI
IPDR_00003028,2023-09-29 22:19:53,DEV_000862,133.208.63.153,2.222.243.47,443,TCP,7291,10880,google.com,38.08,15169,0,0,HOU
IPDR_00003029,2023-09-30 03:58:57,DEV_000083,54.112.202.17,63.245.176.14,53,TCP,4307,8493,api.service.io,15.17,16509,0,0,HOU
IPDR_00003030,2023-09-30 11:52:33,DEV_001165,133.131.141.200,40.166.185.104,443,TCP,16316,8072,dark.xyz,3.62,16509,0,0,HOU
IPDR_00003031,2023-09-30 12:10:00,DEV_001537,79.73.39.161,84.47.207.146,443,UDP,69,1089,cdn.net,14.13,8075,0,0,NYC
IPDR_00003032,2023-09-30 12:25:35,DEV_000801,237.250.91.9,196.75.233.137,3306,UDP,219,3373,amazon.com,154.67,15169,0,0,BOS
IPDR_00003033,2023-09-30 12:41:34,DEV_000194,86.67.115.192,55.206.157.205,80,UDP,8566,18173,amazon.com,691.25,8075,0,0,MIA
IPDR_00003034,2023-09-30 12:50:06,DEV_000158,174.124.246.37,138.198.101.127,22,TCP,19488,909,tor.exit.node,849.94,15169,0,0,CHI
IPDR_00003035,2023-09-30 15:09:00,DEV_001097,181.65.6.231,238.120.79.184,8080,ICMP,52753,3653,google.com,217.07,15169,0,0,MIA
IPDR_00003036,2023-09-30 15:32:26,DEV_000120,102.171.72.0,99.52.56.225,3306,UDP,545,270,amazon.com,64.37,16509,0,0,MIA
IPDR_00003037,2023-09-30 16:06:21,DEV_000685,162.49.81.78,152.231.207.160,53,ICMP,2115,48830,tor.exit.node,252.31,8075,0,0,MIA
IPDR_00003038,2023-09-30 16:08:34,DEV_000543,189.45.167.198,218.253.233.189,22,ICMP,387,235,google.com,351.16,0,0,0,BOS
IPDR_00003039,2023-09-30 20:20:16,DEV_001112,94.140.147.175,90.179.22.92,443,UDP,10152,19356,cdn.net,154.27,16509,0,0,MIA
IPDR_00003040,2023-09-30 23:24:01,DEV_000312,204.199.110.158,101.204.187.50,3306,UDP,2919,6831,tor.exit.node,228.15,0,0,0,MIA
IPDR_00003041,2023-10-01 00:26:41,DEV_000564,183.142.143.38,94.137.141.83,443,UDP,124,363,bank.com,1092.47,32934,0,0,SEA
IPDR_00003042,2023-10-01 06:33:19,DEV_000019,167.86.244.203,199.54.233.56,3306,ICMP,16886,10188,bank.com,220.5,0,0,0,CHI
IPDR_00003043,2023-10-01 07:19:34,DEV_001369,187.94.142.105,29.124.45.120,22,ICMP,215,5380,tor.exit.node,49.69,15169,0,0,HOU
IPDR_00003044,2023-10-01 07:38:25,DEV_001114,70.48.177.171,70.159.57.166,3306,TCP,51136,1169,google.com,434.97,32934,0,0,NYC
IPDR_00003045,2023-10-01 07:51:54,DEV_000783,238.126.155.81,220.5.187.233,443,ICMP,26329,33494,api.service.io,361.39,0,0,0,CHI
IPDR_00003046,2023-10-01 10:54:20,DEV_001532,67.198.42.236,124.43.66.230,443,TCP,1120,3169,dark.xyz,133.68,16509,0,0,SEA
IPDR_00003047,2023-10-01 12:29:53,DEV_000149,129.63.35.11,240.219.127.140,80,TCP,4674,50387,cdn.net,947.07,8075,0,0,LA
IPDR_00003048,2023-10-01 12:32:20,DEV_000650,230.138.207.195,238.232.167.171,80,UDP,1884,45,google.com,89.24,8075,0,0,HOU
IPDR_00003049,2023-10-01 13:06:27,DEV_001591,240.199.169.216,254.46.204.40,53,UDP,7210,1680,cdn.net,62.33,16509,0,0,BOS
IPDR_00003050,2023-10-01 14:40:03,DEV_000201,31.64.71.242,190.169.6.97,80,UDP,4668,10739,tor.exit.node,112.25,8075,0,0,SEA
IPDR_00003051,2023-10-01 16:41:12,DEV_001004,89.217.134.230,191.8.49.143,3306,ICMP,85689,15493,cdn.net,473.39,0,0,0,HOU
IPDR_00003052,2023-10-01 19:58:03,DEV_000811,191.226.190.189,115.203.3.213,8080,UDP,52434,126,dark.xyz,691.13,0,0,0,LA
IPDR_00003053,2023-10-01 21:10:23,DEV_000703,53.47.48.44,65.146.14.33,443,ICMP,5250,78591,api.service.io,194.97,0,0,0,HOU
IPDR_00003054,2023-10-02 01:25:26,DEV_000585,139.220.153.2,126.221.239.52,8080,TCP,18481,52,bank.com,67.54,15169,0,0,LA
IPDR_00003055,2023-10-02 04:47:41,DEV_000672,90.85.35.116,14.66.79.58,80,TCP,15728,555,cdn.net,135.13,8075,0,0,LA
IPDR_00003056,2023-10-02 05:04:42,DEV_001896,240.149.147.106,87.218.122.143,80,UDP,1141,13436,google.com,555.04,0,0,0,CHI
IPDR_00003057,2023-10-02 08:57:59,DEV_000635,190.153.1.215,240.218.41.241,22,UDP,556,591,dark.xyz,1011.08,8075,0,0,BOS
IPDR_00003058,2023-10-02 09:26:56,DEV_000675,180.96.118.82,140.203.235.224,80,UDP,19651,58029,bank.com,309.39,8075,0,0,NYC
IPDR_00003059,2023-10-02 11:12:21,DEV_001243,156.47.108.230,132.240.130.153,22,ICMP,1210,4833,google.com,116.35,32934,0,0,BOS
IPDR_00003060,2023-10-02 14:02:18,DEV_001467,68.199.60.224,37.35.46.220,53,ICMP,16530,377,bank.com,427.83,15169,0,0,HOU
